3132165630.7	2.5	81.4	6.7	78.1	7.4	74.7
3132165871.6	2.5	81.9	6.7	77.8	7.4	74.7
3132166111.6	2.4	81.3	6.7	77.9	7.4	74.6
3132166352.6	2.4	80.7	6.7	77.7	7.3	74.5
3132166593.7	2.4	80.5	6.7	78.0	7.3	74.7
3132166833.7	2.3	80.3	6.6	77.7	7.3	74.6
3132167074.6	2.3	80.5	6.6	77.6	7.3	74.6
3132167314.7	2.2	80.6	6.6	77.7	7.3	74.5
3132167555.7	2.2	81.0	6.6	77.2	7.3	74.6
3132167796.7	2.2	80.8	6.6	77.8	7.3	74.5
3132168036.7	2.2	81.3	6.6	77.6	7.2	74.6
3132168277.6	2.2	81.3	6.6	77.7	7.2	74.6
3132168517.7	2.1	81.4	6.6	77.7	7.2	74.5
3132168758.7	2.1	81.5	6.6	77.3	7.3	74.6
3132168999.7	2.1	81.8	6.6	77.6	7.2	74.6
3132169240.6	2.0	81.7	6.6	77.5	7.2	74.6
3132169480.6	1.9	82.5	6.6	77.5	7.2	74.5
3132169720.7	1.9	82.9	6.6	77.6	7.2	74.6
3132169961.7	1.8	83.2	6.5	77.5	7.2	74.4
3132170202.7	1.7	83.4	6.5	77.4	7.2	74.6
3132170443.6	1.7	83.4	6.5	77.4	7.2	74.6
3132170683.6	1.7	83.1	6.5	77.5	7.1	74.5
3132170923.7	1.7	83.8	6.5	77.6	7.1	74.6
3132171164.7	1.6	83.9	6.5	77.5	7.1	74.6
3132171404.7	1.6	83.5	6.5	77.3	7.1	74.6
3132171645.6	1.6	83.1	6.6	77.5	7.1	74.6
3132171886.6	1.6	82.8	6.5	77.4	7.1	74.6
3132172126.7	1.6	83.0	6.5	77.5	7.1	74.7
3132172367.7	1.6	83.3	6.5	77.6	7.1	74.5
3132172608.7	1.6	83.8	6.5	77.3	7.1	74.6
3132172849.6	1.5	83.8	6.5	77.6	7.1	74.5
3132173089.6	1.5	84.1	6.5	77.2	7.1	74.7
3132173329.7	1.4	85.2	6.5	77.5	7.0	74.7
3132173570.7	1.3	85.8	6.5	77.3	7.0	74.7
3132173811.6	1.3	85.4	6.4	77.3	7.1	74.7
3132174051.6	1.3	85.7	6.5	77.6	7.0	74.7
3132174292.7	1.2	86.2	6.5	77.0	7.0	74.7
3132174532.7	1.1	86.9	6.5	77.5	7.0	74.8
3132174773.7	1.1	87.6	6.5	77.6	7.0	74.8
