3207506500.4	22.6	70.4	22.6	70.0	20.4	75.6
3207506740.4	22.6	70.2	22.6	70.0	20.4	75.6
3207506980.4	22.6	70.2	22.6	69.8	20.4	75.8
3207507220.4	22.6	70.2	22.6	70.0	20.4	75.8
3207507460.4	22.6	70.0	22.6	70.0	20.4	75.6
3207507700.4	22.6	70.2	22.6	69.8	20.4	75.8
3207507940.4	22.7	69.8	22.6	69.8	20.4	75.8
3207508180.4	22.6	70.2	22.6	69.8	20.4	75.6
3207508420.4	22.6	70.0	22.6	69.8	20.4	75.6
3207508660.4	22.6	70.0	22.6	69.6	20.4	75.6
3207508900.4	22.6	70.2	22.6	69.8	20.4	75.6
3207509140.4	22.6	70.0	22.6	69.8	20.4	75.6
3207509380.4	22.6	70.0	22.6	69.6	20.4	75.6
3207509620.4	22.6	69.8	22.6	69.6	20.4	75.8
3207509860.4	22.6	70.0	22.6	69.6	20.4	75.6
3207510100.4	22.6	69.8	22.6	69.4	20.4	75.4
3207510340.4	22.6	69.8	22.6	69.4	20.4	75.8
3207510580.4	22.6	69.8	22.6	69.4	20.4	75.8
3207510820.4	22.7	69.8	22.6	69.2	20.3	75.6
3207511060.4	22.6	69.8	22.6	69.2	20.4	75.6
3207511300.4	22.7	69.6	22.6	69.4	20.4	75.4
3207511540.4	22.6	69.8	22.6	69.4	20.4	75.4
3207511780.4	22.6	69.6	22.6	69.2	20.3	75.6
3207512020.4	22.7	69.6	22.6	69.4	20.3	75.8
3207512260.4	22.7	69.6	22.6	69.2	20.3	75.4
3207512500.4	22.7	69.4	22.6	69.2	20.3	75.0
3207512740.4	22.7	69.4	22.6	69.0	20.3	75.2
3207512980.4	22.7	69.4	22.6	68.8	20.3	75.4
3207513220.4	22.7	69.2	22.6	68.9	20.3	75.4
3207513460.4	22.7	69.2	22.6	68.9	20.3	75.4
3207513700.4	22.6	69.4	22.6	68.9	20.3	75.4
3207513940.4	22.7	69.2	22.6	68.8	20.3	75.2
3207514180.4	22.7	69.2	22.6	68.8	20.3	75.2
3207514420.4	22.7	69.0	22.7	68.8	20.3	75.2
3207514660.4	22.7	69.2	22.6	68.6	20.3	75.2
3207514900.4	22.7	69.0	22.7	68.8	20.3	75.4
3207515140.4	22.7	69.0	22.6	68.7	20.3	75.2
3207515380.4	22.7	68.8	22.6	68.7	20.3	75.0
3207515620.4	22.7	68.8	22.6	68.5	20.3	75.0
3207515860.4	22.7	69.0	22.7	68.6	20.3	75.0
3207516100.4	22.7	68.8	22.6	68.5	20.3	75.0
3207516340.4	22.6	68.8	22.6	68.5	20.3	75.0
3207516580.4	22.7	68.8	22.7	68.5	20.3	75.0
3207516820.4	22.7	68.8	22.7	68.4	20.3	75.0
3207517060.4	22.7	68.5	22.6	68.3	20.2	74.9
3207517300.4	22.7	68.4	22.7	68.3	20.2	74.9
3207517540.4	22.7	68.3	22.7	68.3	20.2	74.9
3207517780.4	22.7	68.5	22.7	68.3	20.2	74.7
3207518020.4	22.7	68.5	22.7	68.1	20.2	75.0
3207518260.4	22.6	68.5	22.7	68.1	20.2	75.1
3207518500.4	22.6	68.5	22.6	68.1	20.2	74.9
3207518740.4	22.7	68.6	22.7	68.1	20.3	74.7
3207518980.4	22.7	68.5	22.7	68.1	20.2	74.9
3207519220.4	22.7	68.5	22.7	68.1	20.2	74.8
3207519460.4	22.7	68.5	22.7	68.0	20.2	74.9
3207519700.4	22.7	68.5	22.7	68.0	20.2	74.9
3207519940.4	22.6	68.5	22.6	68.0	20.2	74.7
3207520180.4	22.6	68.3	22.7	67.9	20.2	74.7
3207520420.4	22.6	68.3	22.7	67.9	20.2	74.7
3207520660.4	22.7	68.3	22.7	67.9	20.2	74.7
3207520900.4	22.7	68.0	22.7	67.7	20.2	74.6
